POSTAL,LATITUDE,LONGITUDE
677679,1.371006488,103.7732469
277198,1.315649691,103.7796964
266280,1.320883254,103.7920558
588391,1.34115077,103.7798838
608570,1.338716644,103.7528622
287372,1.328624391,103.8099275
118143,1.280475882,103.7863417
279895,1.332741449,103.7909815
629946,1.315289489,103.6805351
658594,1.371269657,103.7532066
127590,1.313383903,103.7587632
268216,1.318482125,103.8030586
266947,1.322209871,103.8070682
677980,1.397748493,103.753469
289878,1.324848693,103.8132179
276639,1.318751315,103.788177
269411,1.323324888,103.8100355
678808,1.359201099,103.7679043
279833,1.33089584,103.7914651
588196,1.352284637,103.7670093
596798,1.339154451,103.7645838
119532,1.278649521,103.7917724
588467,1.340152548,103.7809793
588792,1.336663621,103.7879223
278572,1.312379621,103.7985993
629104,1.3272732,103.6678749
120308,1.32105185,103.7669104
120375,1.318492987,103.7667016
126838,1.29610391,103.7683391
589924,1.342140153,103.7868431
266321,1.317104742,103.7920949
678362,1.357973776,103.7688419
680146,1.381116679,103.7525271
639333,1.318353847,103.6548947
268760,1.329306771,103.8006953
288656,1.337238179,103.8039628
669067,1.359858765,103.7581178
668670,1.357829094,103.7610975
598782,1.339956004,103.7663121
678560,1.36050027,103.7689927
629474,1.31755319,103.6685623
117625,1.281543984,103.7845007
128698,1.307930194,103.7626922
268402,1.322401429,103.7930057
268472,1.321193567,103.7918113
596205,1.345249615,103.7728206
588166,1.338632003,103.7768117
287586,1.331090877,103.8104728
669819,1.358187351,103.7587924
129403,1.320381905,103.7570615
669033,1.360312497,103.7593133
128190,1.309027347,103.7643932
638247,1.338556504,103.69191
287924,1.333466465,103.79884
279087,1.312686178,103.7835269
278276,1.310495193,103.7966669
278867,1.31347896,103.7822243
681815,1.376078467,103.7469031
619488,1.317004667,103.7142317
659244,1.356062746,103.752767
679186,1.367018341,103.7685262
639189,1.327751082,103.6443544
638641,1.324938005,103.6559811
267353,1.324165477,103.7957592
120517,1.307476844,103.7601573
669048,1.359713195,103.7589248
127194,1.294509725,103.7664186
279063,1.313252878,103.7833058
266095,1.321313973,103.8023355
266093,1.321289682,103.8022868
118610,1.280947718,103.7835466
629680,1.315504847,103.666842
266387,1.31957566,103.8070594
276697,1.316284589,103.7780899
637954,1.337316776,103.6917937
637814,1.309656728,103.6265056
619409,1.324497875,103.7270647
650254,1.349797078,103.7581483
670467,1.386982434,103.7737885
659763,1.346871952,103.765637
286642,1.328354962,103.8090747
266396,1.318705779,103.8059644
589886,1.341865573,103.7878919
679414,1.372086543,103.7714821
618812,1.333690653,103.7109476
609268,1.299178652,103.7528244
719878,1.42435250837522,103.723373145671
639957,1.35368874857238,103.686606816138
639561,1.34489812545012,103.638465792323
699931,1.35989976464193,103.731417253566
679268,1.36866598874386,103.774481452739
679269,1.36866599177023,103.774604143489
679270,1.36866599520924,103.774743874802
679273,1.36805544515469,103.774723441162
679274,1.36805544171602,103.774583709884
679275,1.36760953471452,103.774583720729
679276,1.36761639850212,103.774737084205
679277,1.36755466136772,103.774904081187
609853,1.32611392294789,103.736367908689
268351,1.321893904,103.7957308
588089,1.339499566,103.7814777
588011,1.341824859,103.7836831
596379,1.345204074,103.7729028
637045,1.317001429,103.6303261
629297,1.318759929,103.6670232
126980,1.293921066,103.7631003
669022,1.359787508,103.7597316
599838,1.334352242,103.771862
279951,1.33133199,103.7861973
638291,1.338299439,103.6925934
127918,1.316518533,103.7563508
129369,1.319131351,103.7588237
276288,1.313332874,103.7792186
627866,1.308046895,103.6723426
278612,1.316592763,103.7879815
658219,1.369223507,103.753525
658223,1.369006522,103.7535253
738001,1.417351518,103.7575896
275785,1.32416698,103.7928387
118563,1.277573307,103.7891687
739900,1.4162776,103.7596673
126843,1.294831579,103.7690967
127592,1.313389524,103.7588256
118866,1.282644728,103.7843151
276199,1.312892991,103.7823653
127734,1.312901601,103.7577988
288715,1.3334726,103.801966
288990,1.333899979,103.807573
129273,1.319428885,103.7574179
138827,1.293328313,103.7985227
679493,1.37036653,103.771939
289099,1.33404756,103.8056425
127259,1.314002496,103.757812
669501,1.354951823,103.7601885
689880,1.383801528,103.7498907
629290,1.317982131,103.6675794
648274,1.351606041,103.6977598
658757,1.340202172,103.7610171
650165,1.347319856,103.741975
650177,1.346344075,103.7417421
286746,1.329175,103.8052552
129155,1.32116789,103.7574856
669044,1.359946811,103.7589876
118601,1.28051995,103.7847083
640722,1.34364539,103.6982734
117347,1.286434821,103.7795288
650337,1.363482964,103.7493934
279416,1.324861047,103.7859104
628837,1.331053928,103.6944615
289609,1.324733513,103.8107247
637607,1.287246492,103.6400992
689482,1.378120198,103.7584403
128343,1.308530556,103.7559921
658484,1.372006737,103.7524031
688541,1.391099815,103.7520559
640731,1.345496178,103.6987081
139939,1.295314989,103.7876759
279654,1.328693238,103.7911362
637534,1.31847205,103.632239
668856,1.358297631,103.7609238
599351,1.333250112,103.768924
629017,1.329797998,103.6758413
589165,1.34251443,103.7844657
278493,1.30871409,103.7978064
278485,1.308548993,103.7979832
739903,1.416337676,103.7602754
638525,1.337259345,103.638655
636991,1.270753666,103.6193581
127267,1.314459499,103.757525
128611,1.308491556,103.7615569
288378,1.324964481,103.8118758
288905,1.32854972,103.8067979
279920,1.320731519,103.7845578
648615,1.35421465,103.6978703
287648,1.328233089,103.8073934
600313,1.34715456,103.7333487
266513,1.319866192,103.8025143
269017,1.322090712,103.8066764
637539,1.31833872,103.6325947
289227,1.331701882,103.8066002
289198,1.331298889,103.8071703
679378,1.371965491,103.7702249
129367,1.319101306,103.7587725
