POSTAL,LATITUDE,LONGITUDE
804803,1.37882355784353,103.859931145611
804597,1.37932386851389,103.860297835381
804198,1.38011558937931,103.860203299332
804811,1.37925119895594,103.860038946978
804217,1.38043449883984,103.859880024949
806777,1.37890734425993,103.858803095626
804272,1.37985017396314,103.859986123127
804602,1.37890082171203,103.860192989625
248042,1.30250096960999,103.813976677975
575557,1.34677294656636,103.83627950477
799306,1.40435171238615,103.859218264559
719830,1.42294242683127,103.722086795982
142945,1.33553516929138,103.952775835916
488478,1.33555619698247,103.952823706114
488479,1.33556689846406,103.952864566481
488904,1.34343330444767,103.960253021787
805998,1.37883654777628,103.862133704121
805997,1.3788512400237,103.862185676163
805999,1.37882185415908,103.862081728273
806338,1.3784832417648,103.86088667476
806276,1.37854311453614,103.861095671201
806337,1.37849910395808,103.860940000989
806005,1.37879255204845,103.861978079021
069846,1.27572262809462,103.847266612595
069835,1.27572262809462,103.847266612595
419625,1.32443859262476,103.916668915794
418001,1.32541868012376,103.916601839251
468468,1.32287451289771,103.94620243505
468466,1.32298417938394,103.946155085899
468467,1.32292824757102,103.9461745651
359970,1.34737483884906,103.861623314397
359591,1.34748453909789,103.862554197453
359590,1.34738903819289,103.862568029316
806004,1.37877785350079,103.861926084952
806143,1.37857240081015,103.861199260596
806141,1.37863117973024,103.861407170479
806146,1.37861647679033,103.861355163633
806008,1.37867519137207,103.861562840979
804955,1.37892463938267,103.862445310089
805962,1.3788952371063,103.862341307798
806001,1.3787191939707,103.861718483744
804241,1.38022965623618,103.859152411514
804233,1.38024424343639,103.859204285927
804247,1.38020042243456,103.85904845109
804205,1.38051180568898,103.860093269793
804231,1.38032000821894,103.859459663183
804219,1.38037579562621,103.85967090708
804481,1.37928510981239,103.859374551472
804489,1.37925581689572,103.859270371326
804468,1.37929974792048,103.859426611085
804239,1.38021501730132,103.859100352427
804227,1.38036136418512,103.859619499654
804223,1.38033232940215,103.859516069038
804595,1.37930937878323,103.860246216917
804487,1.37924106820041,103.859217919247
804947,1.37909538904741,103.859485586395
804518,1.37961811051774,103.859164024459
804948,1.3790807517617,103.859433526787
804469,1.37969097150741,103.859423167997
806778,1.3789192800469,103.858859222117
804800,1.37918068671134,103.85977522879
804277,1.37941300314954,103.859826665255
804215,1.3804198722397,103.859827921249
804237,1.38027325743221,103.859307465225
804585,1.37953021503005,103.858851404028
804588,1.37915356167779,103.858906702558
804942,1.37899265977553,103.859120209874
804271,1.37944194458453,103.859929419962
804600,1.37888604593763,103.860140529117
804265,1.37947141703535,103.860034058685
804944,1.37902198773552,103.859224521374
804413,1.37937945647287,103.859720036413
804204,1.38008471563435,103.860031733564
804798,1.37926584881834,103.860091138232
804253,1.3801294617146,103.858784044709
804250,1.3797486638153,103.858835817537
804938,1.37913898365369,103.859640641669
804949,1.37906615991273,103.859381624928
804520,1.37960336346267,103.859111571829
804591,1.37937247151227,103.8604088392
804599,1.37933655186167,103.860351124328
806780,1.37894896604723,103.85896480485
804225,1.3803469428706,103.859568127586
804589,1.37951885243491,103.858795720041
804486,1.37963280994404,103.859216303294
804245,1.38018572163616,103.858996172787
804235,1.3802585924972,103.859255313935
804261,1.37951508551288,103.860189099035
804246,1.37979266849942,103.85899231815
804604,1.37891551837969,103.860245167817
804236,1.37986607339353,103.859253382161
804229,1.38029190816788,103.859361544628
804814,1.37884244533889,103.859985728695
804593,1.37897426102912,103.860520067231
804801,1.37919300734018,103.859831634891
804598,1.37894493114566,103.860349596823
804953,1.37905146021609,103.859329345833
804232,1.37990967184616,103.859408436666
804264,1.37986480028637,103.860038227088
804244,1.37977806815566,103.858940391801
804522,1.37957403823548,103.85900727336
804209,1.38044871020287,103.859930648801
804220,1.37998263297516,103.859669299703
806779,1.37893412291079,103.858912013347
804812,1.37885710451125,103.860037774431
804213,1.38040517666046,103.859775571134
804211,1.38046320076102,103.859982266744
804221,1.38039052569674,103.859723380129
804203,1.38047588411531,103.860035555714
804249,1.3801416433215,103.858839423285
804243,1.38017097211403,103.858943720961
804251,1.38015624530968,103.85889134937
804224,1.37992193226827,103.859464290119
804238,1.37980739393305,103.859044690278
804240,1.37982214235819,103.859097142096
804242,1.37983684123838,103.859149421208
804228,1.37988065922303,103.85930525711
804230,1.37989500718693,103.859356284839
804218,1.37996797406897,103.859617253946
804226,1.37994908656575,103.859562670838
804222,1.37999709890623,103.859720659253
804208,1.38004104714735,103.85987669318
804212,1.38007045992846,103.859981122231
804207,1.38011620166876,103.860135443526
804206,1.38009925026159,103.860083339262
804414,1.37977724953721,103.859726328163
804276,1.37980610009662,103.85982910845
804270,1.3798354789346,103.859933772752
804266,1.37987900890896,103.860088851744
804260,1.37990618172003,103.860193758907
804268,1.379893498369,103.860140469948
804255,1.3795459595211,103.860360664492
804485,1.37922634277033,103.859165547403
804466,1.37931433347274,103.859478486022
804483,1.37927051577239,103.859322650154
804521,1.3791679156726,103.858957753115
804523,1.37918233809683,103.859009046552
804465,1.37972428361259,103.859529400299
804275,1.37939834397279,103.859774619509
804269,1.37942746907747,103.859878024794
804267,1.37948615859657,103.860086395998
804259,1.37950082981009,103.860138487713
804519,1.37921174270383,103.859113620793
804254,1.37954657181474,103.860292808975
804586,1.37913920686064,103.858855652001
804524,1.37958863803042,103.859059199977
804583,1.3795593100637,103.858954888182
522169,1.34108687225081,103.960040323594
521170,1.3404634899162,103.960300758915
